Differential1,Differential2,Differential3,Emotion,Local_Timestamp
2355,1930,2115,Positive,2024-11-20 11:17:35.884
2457,1986,2126,Positive,2024-11-20 11:17:35.884
2417,2023,2130,Positive,2024-11-20 11:17:35.934
2245,1979,2081,Positive,2024-11-20 11:17:35.936
2721,2113,2313,Positive,2024-11-20 11:17:36.062
2294,1918,2094,Positive,2024-11-20 11:17:36.068
2747,2123,2340,Positive,2024-11-20 11:17:36.071
2151,1729,1904,Positive,2024-11-20 11:17:36.075
2765,2112,2333,Positive,2024-11-20 11:17:36.077
2379,1939,2083,Positive,2024-11-20 11:17:36.080
2464,1984,2112,Positive,2024-11-20 11:17:36.114
2523,2022,2148,Positive,2024-11-20 11:17:36.116
2358,1950,2112,Positive,2024-11-20 11:17:36.119
2777,2099,2311,Positive,2024-11-20 11:17:36.120
2176,1782,1941,Positive,2024-11-20 11:17:36.122
2709,2148,2390,Positive,2024-11-20 11:17:36.123
2288,1868,2007,Positive,2024-11-20 11:17:36.124
2435,2002,2118,Positive,2024-11-20 11:17:36.174
2400,2008,2132,Positive,2024-11-20 11:17:36.234
2395,1998,2102,Positive,2024-11-20 11:17:36.328
2516,2002,2139,Positive,2024-11-20 11:17:36.344
2384,1979,2112,Positive,2024-11-20 11:17:36.347
2781,2093,2305,Positive,2024-11-20 11:17:36.362
2162,1792,2082,Positive,2024-11-20 11:17:36.374
2672,2149,2438,Positive,2024-11-20 11:17:36.377
2271,1840,1988,Positive,2024-11-20 11:17:36.387
2443,2000,2129,Positive,2024-11-20 11:17:36.388
2378,2011,2124,Positive,2024-11-20 11:17:36.391
2385,2002,2083,Positive,2024-11-20 11:17:36.394
2720,2054,2238,Positive,2024-11-20 11:17:36.396
2161,1776,1941,Positive,2024-11-20 11:17:36.422
2674,2160,2376,Positive,2024-11-20 11:17:36.426
2166,1735,1901,Positive,2024-11-20 11:17:36.428
2550,1987,2161,Positive,2024-11-20 11:17:36.429
2445,1993,2141,Positive,2024-11-20 11:17:36.534
2465,1987,2136,Positive,2024-11-20 11:17:36.537
2520,2007,2121,Positive,2024-11-20 11:17:36.538
2409,1997,2092,Positive,2024-11-20 11:17:36.595
2766,2087,2263,Positive,2024-11-20 11:17:36.601
2215,1807,1970,Positive,2024-11-20 11:17:36.605
2657,1961,2428,Positive,2024-11-20 11:17:36.608
2128,1737,1891,Positive,2024-11-20 11:17:36.609
2566,2012,2173,Positive,2024-11-20 11:17:36.610
2449,2005,2120,Positive,2024-11-20 11:17:36.656
2401,1972,2117,Positive,2024-11-20 11:17:36.657
2671,2054,2236,Positive,2024-11-20 11:17:36.659
2231,1809,1982,Positive,2024-11-20 11:17:36.661
2648,2173,2417,Positive,2024-11-20 11:17:36.668
2112,1721,1874,Positive,2024-11-20 11:17:36.670
2685,1923,2192,Positive,2024-11-20 11:17:36.773
2161,1723,1891,Positive,2024-11-20 11:17:36.841
2578,2009,2176,Positive,2024-11-20 11:17:36.844
2412,2013,2131,Positive,2024-11-20 11:17:36.848
2441,2005,2111,Positive,2024-11-20 11:17:36.856
2656,2044,2290,Positive,2024-11-20 11:17:36.859
2211,1810,1996,Positive,2024-11-20 11:17:36.863
2655,2147,2415,Positive,2024-11-20 11:17:36.869
2133,1674,1872,Positive,2024-11-20 11:17:36.873
2672,2028,2162,Positive,2024-11-20 11:17:36.899
2405,1997,2114,Positive,2024-11-20 11:17:36.954
2449,1978,2115,Positive,2024-11-20 11:17:36.957
2634,2054,2193,Positive,2024-11-20 11:17:36.959
2254,1863,2033,Positive,2024-11-20 11:17:36.960
2687,2138,2368,Positive,2024-11-20 11:17:36.961
2166,1744,1904,Positive,2024-11-20 11:17:36.962
2722,2056,2303,Positive,2024-11-20 11:17:37.074
2151,1730,1891,Positive,2024-11-20 11:17:37.076
2645,2048,2213,Positive,2024-11-20 11:17:37.077
2437,2024,2102,Positive,2024-11-20 11:17:37.079
2402,1989,2044,Positive,2024-11-20 11:17:37.080
2646,2042,2186,Positive,2024-11-20 11:17:37.082
2261,1860,2001,Positive,2024-11-20 11:17:37.136
2639,2176,2370,Positive,2024-11-20 11:17:37.138
2143,1727,1898,Positive,2024-11-20 11:17:37.140
2690,2058,2271,Positive,2024-11-20 11:17:37.141
2421,2032,2091,Positive,2024-11-20 11:17:37.142
2348,1971,2104,Positive,2024-11-20 11:17:37.144
2570,2038,2118,Positive,2024-11-20 11:17:37.145
2319,1904,2099,Positive,2024-11-20 11:17:37.196
2720,2156,2371,Positive,2024-11-20 11:17:37.199
2151,1741,1907,Positive,2024-11-20 11:17:37.316
2677,2128,2393,Positive,2024-11-20 11:17:37.320
2130,1733,1902,Positive,2024-11-20 11:17:37.322
2687,2048,2276,Positive,2024-11-20 11:17:37.323
2417,1991,2157,Positive,2024-11-20 11:17:37.325
2468,2004,2117,Positive,2024-11-20 11:17:37.417
2537,2032,2170,Positive,2024-11-20 11:17:37.428
2306,1904,2070,Positive,2024-11-20 11:17:37.430
2741,2105,2328,Positive,2024-11-20 11:17:37.435
2160,1744,1904,Positive,2024-11-20 11:17:37.436
2722,2099,2343,Positive,2024-11-20 11:17:37.455
2398,1981,2115,Positive,2024-11-20 11:17:37.462
2416,1974,2124,Positive,2024-11-20 11:17:37.471
2564,2018,2090,Positive,2024-11-20 11:17:37.473
2352,1973,2113,Positive,2024-11-20 11:17:37.475
2776,2117,2337,Positive,2024-11-20 11:17:37.556
2317,1921,2099,Positive,2024-11-20 11:17:37.559
2767,2126,2350,Positive,2024-11-20 11:17:37.562
2176,1758,1936,Positive,2024-11-20 11:17:37.623
2745,2131,2370,Positive,2024-11-20 11:17:37.624
2385,2000,2106,Positive,2024-11-20 11:17:37.626
2587,1992,2111,Positive,2024-11-20 11:17:37.628
2459,2051,2135,Positive,2024-11-20 11:17:37.628
2368,1953,2144,Positive,2024-11-20 11:17:37.630
2782,2108,2305,Positive,2024-11-20 11:17:37.634
2138,1798,1968,Positive,2024-11-20 11:17:37.635
2720,2084,2397,Positive,2024-11-20 11:17:37.674
2265,1872,2000,Positive,2024-11-20 11:17:37.676
2433,1995,2104,Positive,2024-11-20 11:17:37.677
2443,2021,2137,Positive,2024-11-20 11:17:37.678
2445,1995,2094,Positive,2024-11-20 11:17:37.795
2467,1994,2132,Positive,2024-11-20 11:17:37.797
2365,1990,2116,Positive,2024-11-20 11:17:37.855
2782,2098,2309,Positive,2024-11-20 11:17:37.857
2202,1783,1951,Positive,2024-11-20 11:17:37.858
2623,2154,2433,Positive,2024-11-20 11:17:37.860
2231,1815,1965,Positive,2024-11-20 11:17:37.861
2496,1989,2130,Positive,2024-11-20 11:17:37.862
2431,2003,2135,Positive,2024-11-20 11:17:37.863
2352,1975,2110,Positive,2024-11-20 11:17:37.920
2813,2090,2259,Positive,2024-11-20 11:17:37.974
2211,1791,1967,Positive,2024-11-20 11:17:38.034
2636,2162,2454,Positive,2024-11-20 11:17:38.036
2153,1740,1898,Positive,2024-11-20 11:17:38.037
2550,1975,2154,Positive,2024-11-20 11:17:38.039
2410,1991,2112,Positive,2024-11-20 11:17:38.040
2402,1994,2145,Positive,2024-11-20 11:17:38.095
2464,2016,2137,Positive,2024-11-20 11:17:38.098
2399,1970,2099,Positive,2024-11-20 11:17:38.099
2810,2099,2269,Positive,2024-11-20 11:17:38.101
2197,1794,1957,Positive,2024-11-20 11:17:38.103
2625,1976,2442,Positive,2024-11-20 11:17:38.104
2210,1751,1913,Positive,2024-11-20 11:17:38.107
2553,1981,2162,Positive,2024-11-20 11:17:38.155
2441,2019,2130,Positive,2024-11-20 11:17:38.221
2411,2001,2113,Positive,2024-11-20 11:17:38.222
2762,2069,2250,Positive,2024-11-20 11:17:38.224
2203,1794,1967,Positive,2024-11-20 11:17:38.226
2624,2183,2447,Positive,2024-11-20 11:17:38.229
2137,1714,1879,Positive,2024-11-20 11:17:38.229
2586,2030,2194,Positive,2024-11-20 11:17:38.233
2423,2010,2129,Positive,2024-11-20 11:17:38.335
2556,2005,2166,Positive,2024-11-20 11:17:38.337
2421,2020,2128,Positive,2024-11-20 11:17:38.341
2379,1973,2098,Positive,2024-11-20 11:17:38.342
2661,2064,2226,Positive,2024-11-20 11:17:38.344
2195,1783,1958,Positive,2024-11-20 11:17:38.396
2623,2160,2441,Positive,2024-11-20 11:17:38.401
2125,1728,1886,Positive,2024-11-20 11:17:38.403
2612,2032,2222,Positive,2024-11-20 11:17:38.405
2400,2017,2123,Positive,2024-11-20 11:17:38.406
2364,2003,2105,Positive,2024-11-20 11:17:38.409
2625,2065,2187,Positive,2024-11-20 11:17:38.411
2224,1853,1985,Positive,2024-11-20 11:17:38.455
2656,2154,2414,Positive,2024-11-20 11:17:38.459
2128,1723,1891,Positive,2024-11-20 11:17:38.460
2636,2049,2249,Positive,2024-11-20 11:17:38.574
2140,1713,1889,Positive,2024-11-20 11:17:38.575
2694,2023,2227,Positive,2024-11-20 11:17:38.577
2473,2019,2121,Positive,2024-11-20 11:17:38.579
2360,2006,2120,Positive,2024-11-20 11:17:38.638
2713,2069,2221,Positive,2024-11-20 11:17:38.640
2259,1847,2009,Positive,2024-11-20 11:17:38.642
2707,2155,2402,Positive,2024-11-20 11:17:38.646
2138,1730,1900,Positive,2024-11-20 11:17:38.652
2649,2064,2250,Positive,2024-11-20 11:17:38.657
2436,2026,2116,Positive,2024-11-20 11:17:38.660
2403,2024,2112,Positive,2024-11-20 11:17:38.709
2591,2055,2175,Positive,2024-11-20 11:17:38.722
2282,1896,2065,Positive,2024-11-20 11:17:38.725
2724,2138,2366,Positive,2024-11-20 11:17:38.727
2150,1740,1901,Positive,2024-11-20 11:17:38.816
2700,2141,2391,Positive,2024-11-20 11:17:38.817
2150,1702,1872,Positive,2024-11-20 11:17:38.875
2711,2064,2308,Positive,2024-11-20 11:17:38.880
2425,1998,2133,Positive,2024-11-20 11:17:38.886
2427,1984,2120,Positive,2024-11-20 11:17:38.890
2536,2018,2163,Positive,2024-11-20 11:17:38.894
2325,1914,2083,Positive,2024-11-20 11:17:38.896
2716,2153,2363,Positive,2024-11-20 11:17:38.899
2131,1763,1890,Positive,2024-11-20 11:17:38.904
2767,2079,2375,Positive,2024-11-20 11:17:38.934
2400,1984,2123,Positive,2024-11-20 11:17:38.936
2507,1989,2097,Positive,2024-11-20 11:17:38.938
2454,2002,2138,Positive,2024-11-20 11:17:38.939
2367,1957,2101,Positive,2024-11-20 11:17:38.940
2734,2127,2331,Positive,2024-11-20 11:17:38.942
2181,1791,1942,Positive,2024-11-20 11:17:39.117
2706,2175,2375,Positive,2024-11-20 11:17:39.121
2140,1741,1919,Positive,2024-11-20 11:17:39.123
2797,2103,2358,Positive,2024-11-20 11:17:39.127
2449,2007,2133,Positive,2024-11-20 11:17:39.129
2398,1983,2110,Positive,2024-11-20 11:17:39.134
2502,2015,2144,Positive,2024-11-20 11:17:39.175
2366,1967,2122,Positive,2024-11-20 11:17:39.179
2662,2139,2461,Positive,2024-11-20 11:17:39.182
2150,1755,1922,Positive,2024-11-20 11:17:39.188
2735,2353,2355,Positive,2024-11-20 11:17:39.191
2331,1985,2078,Positive,2024-11-20 11:17:39.237
2394,1999,2126,Positive,2024-11-20 11:17:39.244
2407,2004,2137,Positive,2024-11-20 11:17:39.246
2415,1994,2121,Positive,2024-11-20 11:17:39.248
2780,2113,2330,Positive,2024-11-20 11:17:39.356
2362,1934,2109,Positive,2024-11-20 11:17:39.358
2778,2093,2294,Positive,2024-11-20 11:17:39.359
2159,1765,1937,Positive,2024-11-20 11:17:39.361
2746,2171,2376,Positive,2024-11-20 11:17:39.362
2281,1870,1999,Positive,2024-11-20 11:17:39.363
2518,1994,2146,Positive,2024-11-20 11:17:39.416
2522,2034,2132,Positive,2024-11-20 11:17:39.418
2397,1983,2112,Positive,2024-11-20 11:17:39.420
2814,2097,2271,Positive,2024-11-20 11:17:39.422
2210,1792,1959,Positive,2024-11-20 11:17:39.424
2680,2144,2402,Positive,2024-11-20 11:17:39.426
2211,1770,1935,Positive,2024-11-20 11:17:39.427
2476,1975,2150,Positive,2024-11-20 11:17:39.478
2457,1997,2116,Positive,2024-11-20 11:17:39.480
2392,1990,2107,Positive,2024-11-20 11:17:39.658
2469,2003,2131,Positive,2024-11-20 11:17:39.661
2339,1934,2089,Positive,2024-11-20 11:17:39.664
2757,2097,2258,Positive,2024-11-20 11:17:39.668
2203,1808,1967,Positive,2024-11-20 11:17:39.672
2662,2161,2434,Positive,2024-11-20 11:17:39.674
2191,1770,1904,Positive,2024-11-20 11:17:39.678
2539,2002,2165,Positive,2024-11-20 11:17:39.681
2542,2022,2138,Positive,2024-11-20 11:17:39.685
2401,1959,2099,Positive,2024-11-20 11:17:39.688
2649,2070,2269,Positive,2024-11-20 11:17:39.696
2186,1794,1949,Positive,2024-11-20 11:17:39.703
2689,2147,2421,Positive,2024-11-20 11:17:39.728
2159,1715,1875,Positive,2024-11-20 11:17:39.740
2532,2043,2172,Positive,2024-11-20 11:17:39.745
2395,2042,2136,Positive,2024-11-20 11:17:39.835
2498,2005,2159,Positive,2024-11-20 11:17:39.837
2432,2003,2133,Positive,2024-11-20 11:17:39.839
2423,1978,2107,Positive,2024-11-20 11:17:39.894
2743,2032,2322,Positive,2024-11-20 11:17:39.896
2234,1802,1968,Positive,2024-11-20 11:17:39.899
2664,2188,2426,Positive,2024-11-20 11:17:39.901
2145,1713,1884,Positive,2024-11-20 11:17:39.904
2616,2034,2180,Positive,2024-11-20 11:17:39.906
2454,2017,2125,Positive,2024-11-20 11:17:39.907
2412,1986,2102,Positive,2024-11-20 11:17:39.957
2696,2062,2218,Positive,2024-11-20 11:17:39.960
2223,1835,1999,Positive,2024-11-20 11:17:39.962
2665,2151,2400,Positive,2024-11-20 11:17:39.964
2128,1721,1884,Positive,2024-11-20 11:17:39.969
2687,1993,2222,Positive,2024-11-20 11:17:40.018
2361,2015,2121,Positive,2024-11-20 11:17:40.134
2611,2037,2183,Positive,2024-11-20 11:17:40.136
2393,2010,2112,Positive,2024-11-20 11:17:40.138
2374,1984,2107,Positive,2024-11-20 11:17:40.141
2698,2067,2206,Positive,2024-11-20 11:17:40.142
2183,1813,2000,Positive,2024-11-20 11:17:40.143
2687,2162,2416,Positive,2024-11-20 11:17:40.144
2170,1727,1899,Positive,2024-11-20 11:17:40.145
2604,2057,2224,Positive,2024-11-20 11:17:40.194
2427,2040,2049,Positive,2024-11-20 11:17:40.260
2441,1986,2102,Positive,2024-11-20 11:17:40.262
2801,2023,2166,Positive,2024-11-20 11:17:40.267
2243,1841,2043,Positive,2024-11-20 11:17:40.278
2740,2138,2348,Positive,2024-11-20 11:17:40.290
2143,1749,1909,Positive,2024-11-20 11:17:40.302
2692,2064,2226,Positive,2024-11-20 11:17:40.375
2138,1710,1887,Positive,2024-11-20 11:17:40.377
2600,2041,2303,Positive,2024-11-20 11:17:40.379
2421,2022,2128,Positive,2024-11-20 11:17:40.381
2418,1988,2115,Positive,2024-11-20 11:17:40.382
2694,2041,2189,Positive,2024-11-20 11:17:40.385
2250,1856,2031,Positive,2024-11-20 11:17:40.438
2678,2147,2378,Positive,2024-11-20 11:17:40.452
2167,1742,1964,Positive,2024-11-20 11:17:40.457
2734,2077,2303,Positive,2024-11-20 11:17:40.459
2373,2016,2123,Positive,2024-11-20 11:17:40.461
2400,1998,2110,Positive,2024-11-20 11:17:40.463
2564,2026,2146,Positive,2024-11-20 11:17:40.497
2342,1968,2123,Positive,2024-11-20 11:17:40.502
2705,2129,2369,Positive,2024-11-20 11:17:40.505
2171,1742,1905,Positive,2024-11-20 11:17:40.615
2704,2142,2360,Positive,2024-11-20 11:17:40.618
2140,1677,1904,Positive,2024-11-20 11:17:40.620
2671,2096,2326,Positive,2024-11-20 11:17:40.623
2383,1994,2121,Positive,2024-11-20 11:17:40.624
2437,1999,2112,Positive,2024-11-20 11:17:40.674
2451,2002,2138,Positive,2024-11-20 11:17:40.676
2336,1938,2111,Positive,2024-11-20 11:17:40.678
2793,2089,2302,Positive,2024-11-20 11:17:40.680
2151,1760,1921,Positive,2024-11-20 11:17:40.737
2720,2091,2357,Positive,2024-11-20 11:17:40.739
2291,1870,2023,Positive,2024-11-20 11:17:40.742
2493,1978,2104,Positive,2024-11-20 11:17:40.744
2497,2019,2147,Positive,2024-11-20 11:17:40.746
2387,1967,2104,Positive,2024-11-20 11:17:40.749
2816,2099,2271,Positive,2024-11-20 11:17:40.854
2351,1961,2122,Positive,2024-11-20 11:17:40.856
2728,1829,2333,Positive,2024-11-20 11:17:40.857
2178,1771,1953,Positive,2024-11-20 11:17:40.916
2707,2126,2411,Positive,2024-11-20 11:17:40.919
2335,1911,2046,Positive,2024-11-20 11:17:40.921
2462,1989,2132,Positive,2024-11-20 11:17:40.922
2422,2039,2083,Positive,2024-11-20 11:17:40.923
2401,1995,2144,Positive,2024-11-20 11:17:40.924
2806,2092,2279,Positive,2024-11-20 11:17:40.925
2205,1799,1984,Positive,2024-11-20 11:17:40.975
2681,2141,2436,Positive,2024-11-20 11:17:40.977
2225,1806,1949,Positive,2024-11-20 11:17:40.979
2508,2004,2152,Positive,2024-11-20 11:17:40.980
2425,2014,2121,Positive,2024-11-20 11:17:40.983
2381,1994,2104,Positive,2024-11-20 11:17:40.984
2797,2076,2249,Positive,2024-11-20 11:17:41.095
2387,1987,2105,Positive,2024-11-20 11:17:41.154
2792,2104,2313,Positive,2024-11-20 11:17:41.155
2178,1776,1953,Positive,2024-11-20 11:17:41.158
2678,2159,2412,Positive,2024-11-20 11:17:41.161
2224,1833,1971,Positive,2024-11-20 11:17:41.162
2486,1999,2127,Positive,2024-11-20 11:17:41.163
2435,2007,2122,Positive,2024-11-20 11:17:41.164
2391,1989,2123,Positive,2024-11-20 11:17:41.213
2728,2202,2254,Positive,2024-11-20 11:17:41.219
2190,1787,1966,Positive,2024-11-20 11:17:41.223
2644,2158,2459,Positive,2024-11-20 11:17:41.227
2158,1728,1887,Positive,2024-11-20 11:17:41.229
2576,2014,2154,Positive,2024-11-20 11:17:41.235
2420,2010,2118,Positive,2024-11-20 11:17:41.238
2377,1906,2107,Positive,2024-11-20 11:17:41.400
2484,2004,2118,Positive,2024-11-20 11:17:41.403
2339,1975,2099,Positive,2024-11-20 11:17:41.409
2761,2068,2252,Positive,2024-11-20 11:17:41.412
2224,1792,1970,Positive,2024-11-20 11:17:41.414
2666,2157,2435,Positive,2024-11-20 11:17:41.416
2127,1737,1883,Positive,2024-11-20 11:17:41.418
2562,2000,2121,Positive,2024-11-20 11:17:41.456
2452,2014,2130,Positive,2024-11-20 11:17:41.467
2354,1986,2050,Positive,2024-11-20 11:17:41.476
2668,2052,2225,Positive,2024-11-20 11:17:41.478
2219,1818,1979,Positive,2024-11-20 11:17:41.488
2639,2151,2414,Positive,2024-11-20 11:17:41.491
2103,1747,1958,Positive,2024-11-20 11:17:41.496
2641,2025,2224,Positive,2024-11-20 11:17:41.518
2373,2019,2197,Positive,2024-11-20 11:17:41.634
2625,2013,2234,Positive,2024-11-20 11:17:41.696
2434,2002,2123,Positive,2024-11-20 11:17:41.698
2419,2010,2112,Positive,2024-11-20 11:17:41.699
2695,2063,2205,Positive,2024-11-20 11:17:41.701
2228,1791,1999,Positive,2024-11-20 11:17:41.703
2674,2138,2354,Positive,2024-11-20 11:17:41.705
2115,1712,1893,Positive,2024-11-20 11:17:41.706
2673,2021,2204,Positive,2024-11-20 11:17:41.707
2505,2005,2129,Positive,2024-11-20 11:17:41.709
2369,1991,2095,Positive,2024-11-20 11:17:41.710
2527,2030,2197,Positive,2024-11-20 11:17:41.713
2255,1862,2005,Positive,2024-11-20 11:17:41.715
2766,2126,2375,Positive,2024-11-20 11:17:41.756
2143,1731,1841,Positive,2024-11-20 11:17:41.757
2720,2057,2235,Positive,2024-11-20 11:17:41.874
2122,1713,1904,Positive,2024-11-20 11:17:41.876
2618,2051,2230,Positive,2024-11-20 11:17:41.878
2403,2029,2121,Positive,2024-11-20 11:17:41.879
2404,1988,2098,Positive,2024-11-20 11:17:41.933
2634,2034,2191,Positive,2024-11-20 11:17:41.935
2290,1870,2027,Positive,2024-11-20 11:17:41.938
2714,2116,2391,Positive,2024-11-20 11:17:41.939
2127,1731,1908,Positive,2024-11-20 11:17:41.941
2791,2070,2290,Positive,2024-11-20 11:17:41.942
2439,2020,2121,Positive,2024-11-20 11:17:41.943
2387,1983,2121,Positive,2024-11-20 11:17:41.997
2556,2047,2121,Positive,2024-11-20 11:17:42.002
2333,1919,2103,Positive,2024-11-20 11:17:42.004
2719,2117,2361,Positive,2024-11-20 11:17:42.005
2151,1740,1904,Positive,2024-11-20 11:17:42.006
2715,2085,2347,Positive,2024-11-20 11:17:42.113
2149,1744,1913,Positive,2024-11-20 11:17:42.177
2731,2038,2247,Positive,2024-11-20 11:17:42.179
2381,2017,2133,Positive,2024-11-20 11:17:42.180
2409,1982,2111,Positive,2024-11-20 11:17:42.185
2560,2037,2154,Positive,2024-11-20 11:17:42.187
2352,1899,2078,Positive,2024-11-20 11:17:42.189
2744,2238,2374,Positive,2024-11-20 11:17:42.190
2124,1718,1909,Positive,2024-11-20 11:17:42.191
2785,2113,2328,Positive,2024-11-20 11:17:42.236
2410,1989,2127,Positive,2024-11-20 11:17:42.238
2406,1986,2162,Positive,2024-11-20 11:17:42.240
2470,2040,2138,Positive,2024-11-20 11:17:42.242
2316,1945,2111,Positive,2024-11-20 11:17:42.244
2768,2111,2344,Positive,2024-11-20 11:17:42.245
2165,1745,1898,Positive,2024-11-20 11:17:42.417
2726,2115,2359,Positive,2024-11-20 11:17:42.418
2130,1742,1904,Positive,2024-11-20 11:17:42.421
2735,2111,2340,Positive,2024-11-20 11:17:42.422
2371,1979,2128,Positive,2024-11-20 11:17:42.424
2438,2009,2113,Positive,2024-11-20 11:17:42.425
2428,2012,2148,Positive,2024-11-20 11:17:42.426
2388,1983,2117,Positive,2024-11-20 11:17:42.476
2737,2119,2352,Positive,2024-11-20 11:17:42.478
2183,1775,1933,Positive,2024-11-20 11:17:42.486
2725,2199,2385,Positive,2024-11-20 11:17:42.488
2320,1899,2032,Positive,2024-11-20 11:17:42.489
2463,1996,2113,Positive,2024-11-20 11:17:42.490
2453,2011,2088,Positive,2024-11-20 11:17:42.491
2448,2011,2112,Positive,2024-11-20 11:17:42.535
2810,2117,2301,Positive,2024-11-20 11:17:42.657
2369,1969,2104,Positive,2024-11-20 11:17:42.659
2792,2093,2303,Positive,2024-11-20 11:17:42.661
2197,1783,1950,Positive,2024-11-20 11:17:42.662
2692,2147,2398,Positive,2024-11-20 11:17:42.663
2261,1841,1973,Positive,2024-11-20 11:17:42.666
2450,1948,2124,Positive,2024-11-20 11:17:42.720
2438,2030,2134,Positive,2024-11-20 11:17:42.722
2386,1979,2011,Positive,2024-11-20 11:17:42.749
2757,2081,2244,Positive,2024-11-20 11:17:42.752
2171,1791,1968,Positive,2024-11-20 11:17:42.757
2670,2160,2419,Positive,2024-11-20 11:17:42.758
2132,1737,1903,Positive,2024-11-20 11:17:42.759
2517,2012,2155,Positive,2024-11-20 11:17:42.773
2432,2021,2137,Positive,2024-11-20 11:17:42.776
2364,1977,2123,Positive,2024-11-20 11:17:42.907
2464,2004,2136,Positive,2024-11-20 11:17:42.909
2384,2052,2104,Positive,2024-11-20 11:17:42.911
2779,2067,2249,Positive,2024-11-20 11:17:42.918
2229,1829,1999,Positive,2024-11-20 11:17:42.959
2632,2184,2443,Positive,2024-11-20 11:17:42.961
2170,1739,1903,Positive,2024-11-20 11:17:42.966
2577,2012,2185,Positive,2024-11-20 11:17:42.969
2368,2000,2112,Positive,2024-11-20 11:17:42.971
2411,1978,2098,Positive,2024-11-20 11:17:42.972
2730,2054,2218,Positive,2024-11-20 11:17:42.974
2246,1782,1946,Positive,2024-11-20 11:17:43.014
2639,2188,2437,Positive,2024-11-20 11:17:43.017
2150,1729,1891,Positive,2024-11-20 11:17:43.019
2614,2017,2208,Positive,2024-11-20 11:17:43.021
2475,2011,2141,Positive,2024-11-20 11:17:43.022
2361,1983,2088,Positive,2024-11-20 11:17:43.135
2392,2003,2131,Positive,2024-11-20 11:17:43.197
2374,1994,2079,Positive,2024-11-20 11:17:43.201
2741,2057,2240,Positive,2024-11-20 11:17:43.204
2214,1808,2023,Positive,2024-11-20 11:17:43.205
2655,2152,2419,Positive,2024-11-20 11:17:43.207
2145,1725,1886,Positive,2024-11-20 11:17:43.209
2595,2014,2108,Positive,2024-11-20 11:17:43.211
2462,1955,2120,Positive,2024-11-20 11:17:43.212
2371,1964,2114,Positive,2024-11-20 11:17:43.255
2675,2054,2397,Positive,2024-11-20 11:17:43.257
2238,1808,1984,Positive,2024-11-20 11:17:43.259
2685,2155,2385,Positive,2024-11-20 11:17:43.261
2123,1723,1887,Positive,2024-11-20 11:17:43.261
2657,2044,2246,Positive,2024-11-20 11:17:43.263
2438,2006,2127,Positive,2024-11-20 11:17:43.438
2668,2012,2204,Positive,2024-11-20 11:17:43.440
2420,2019,2134,Positive,2024-11-20 11:17:43.441
2408,1922,2094,Positive,2024-11-20 11:17:43.445
2674,2067,2192,Positive,2024-11-20 11:17:43.447
2230,1827,2004,Positive,2024-11-20 11:17:43.451
2691,2162,2375,Positive,2024-11-20 11:17:43.453
2161,1759,1904,Positive,2024-11-20 11:17:43.454
2624,2041,2248,Positive,2024-11-20 11:17:43.494
2450,2025,2135,Positive,2024-11-20 11:17:43.495
2423,1998,2113,Positive,2024-11-20 11:17:43.497
2647,2054,2185,Positive,2024-11-20 11:17:43.501
2347,1882,2051,Positive,2024-11-20 11:17:43.503
2696,2131,2355,Positive,2024-11-20 11:17:43.504
2142,1719,1887,Positive,2024-11-20 11:17:43.554
2719,2069,2285,Positive,2024-11-20 11:17:43.676
2128,1718,1901,Positive,2024-11-20 11:17:43.678
2708,2042,2262,Positive,2024-11-20 11:17:43.680
2367,2003,2128,Positive,2024-11-20 11:17:43.688
2429,1983,2104,Positive,2024-11-20 11:17:43.690
2644,2027,2203,Positive,2024-11-20 11:17:43.693
2331,1927,2116,Positive,2024-11-20 11:17:43.741
2696,2152,2392,Positive,2024-11-20 11:17:43.743
2153,1691,1905,Positive,2024-11-20 11:17:43.745
2806,2104,2299,Positive,2024-11-20 11:17:43.746
2401,2008,2124,Positive,2024-11-20 11:17:43.752
2431,2000,2111,Positive,2024-11-20 11:17:43.753
2534,2019,2120,Positive,2024-11-20 11:17:43.755
2385,1977,2119,Positive,2024-11-20 11:17:43.794
2732,2131,2363,Positive,2024-11-20 11:17:43.796
2160,1758,1921,Positive,2024-11-20 11:17:43.917
2710,2149,2373,Positive,2024-11-20 11:17:43.918
2145,1743,1914,Positive,2024-11-20 11:17:43.976
2801,2116,2364,Positive,2024-11-20 11:17:43.979
2400,1983,2122,Positive,2024-11-20 11:17:43.985
2393,1986,2109,Positive,2024-11-20 11:17:43.989
2430,2025,2149,Positive,2024-11-20 11:17:43.990
2346,1939,2105,Positive,2024-11-20 11:17:43.992
2760,2095,2322,Positive,2024-11-20 11:17:43.993
2170,1773,1937,Positive,2024-11-20 11:17:43.995
2782,2143,2355,Positive,2024-11-20 11:17:43.996
2316,1897,2042,Positive,2024-11-20 11:17:43.997
2447,2000,2130,Positive,2024-11-20 11:17:44.035
2495,2031,2144,Positive,2024-11-20 11:17:44.037
2368,1987,2113,Positive,2024-11-20 11:17:44.038
2791,2111,2343,Positive,2024-11-20 11:17:44.040
2199,1793,1950,Positive,2024-11-20 11:17:44.155
2709,2122,2372,Positive,2024-11-20 11:17:44.213
2179,1763,1935,Positive,2024-11-20 11:17:44.220
2730,2136,2517,Positive,2024-11-20 11:17:44.222
2345,1920,2080,Positive,2024-11-20 11:17:44.222
2201,1983,2109,Positive,2024-11-20 11:17:44.225
