Differential1,Differential2,Differential3,Local_Timestamp
2323,1855,2022,2024-11-03 21:46:22.026
2538,2260,2512,2024-11-03 21:46:22.027
2588,2161,2484,2024-11-03 21:46:22.134
2176,1651,1839,2024-11-03 21:46:22.135
2348,1984,2161,2024-11-03 21:46:22.194
2495,2286,2529,2024-11-03 21:46:22.196
2776,2050,2123,2024-11-03 21:46:22.197
2175,1673,1866,2024-11-03 21:46:22.198
2304,1834,2033,2024-11-03 21:46:22.199
2499,2243,2448,2024-11-03 21:46:22.200
2598,2128,2557,2024-11-03 21:46:22.201
2293,1892,1931,2024-11-03 21:46:22.202
2176,1718,1946,2024-11-03 21:46:22.316
2748,2263,2477,2024-11-03 21:46:22.318
2447,2074,2082,2024-11-03 21:46:22.320
2203,1681,1815,2024-11-03 21:46:22.322
2431,1901,2124,2024-11-03 21:46:22.326
2671,2184,2049,2024-11-03 21:46:22.375
2783,1954,2392,2024-11-03 21:46:22.377
2339,1823,1863,2024-11-03 21:46:22.378
2336,1967,2088,2024-11-03 21:46:22.379
2476,2033,2462,2024-11-03 21:46:22.380
2824,1891,1919,2024-11-03 21:46:22.380
2219,1816,1865,2024-11-03 21:46:22.496
2357,1998,2304,2024-11-03 21:46:22.499
2740,2163,2495,2024-11-03 21:46:22.501
2234,2444,2202,2024-11-03 21:46:22.503
2222,1821,1928,2024-11-03 21:46:22.505
2601,1995,1973,2024-11-03 21:46:22.506
2768,2721,2506,2024-11-03 21:46:22.554
2423,2251,1876,2024-11-03 21:46:22.555
2277,1962,1942,2024-11-03 21:46:22.557
2341,1802,1950,2024-11-03 21:46:22.557
2516,2527,2196,2024-11-03 21:46:22.674
2190,1993,1933,2024-11-03 21:46:22.675
2096,1969,1961,2024-11-03 21:46:22.677
2449,1737,2075,2024-11-03 21:46:22.678
2666,2545,2038,2024-11-03 21:46:22.679
2770,2078,2327,2024-11-03 21:46:22.680
2274,1779,1968,2024-11-03 21:46:22.681
2270,1712,2091,2024-11-03 21:46:22.681
2704,1936,2156,2024-11-03 21:46:22.682
2627,2255,2637,2024-11-03 21:46:22.734
2199,1959,2003,2024-11-03 21:46:22.854
2333,2251,1843,2024-11-03 21:46:22.856
2367,2174,2846,2024-11-03 21:46:22.857
2871,2182,2306,2024-11-03 21:46:22.858
2299,2000,1867,2024-11-03 21:46:22.860
2320,1864,2066,2024-11-03 21:46:22.860
2625,2081,2006,2024-11-03 21:46:22.862
2583,1844,1984,2024-11-03 21:46:22.862
2181,1745,1832,2024-11-03 21:46:22.863
2393,1941,2080,2024-11-03 21:46:22.864
2366,2138,2479,2024-11-03 21:46:22.864
2514,2207,2368,2024-11-03 21:46:23.035
2128,1797,1935,2024-11-03 21:46:23.039
2632,1716,2031,2024-11-03 21:46:23.041
2767,2028,2235,2024-11-03 21:46:23.044
2706,2069,2443,2024-11-03 21:46:23.094
2253,1687,2039,2024-11-03 21:46:23.095
2234,1930,2036,2024-11-03 21:46:23.096
2811,2335,2340,2024-11-03 21:46:23.098
2895,1703,2578,2024-11-03 21:46:23.098
2341,2037,1935,2024-11-03 21:46:23.099
2290,1604,2059,2024-11-03 21:46:23.216
2655,1745,1929,2024-11-03 21:46:23.217
2766,2209,2023,2024-11-03 21:46:23.220
2025,1875,2032,2024-11-03 21:46:23.221
2320,1803,1979,2024-11-03 21:46:23.222
2534,2132,2434,2024-11-03 21:46:23.224
2661,2047,2782,2024-11-03 21:46:23.224
2288,1823,1905,2024-11-03 21:46:23.226
2140,1744,1855,2024-11-03 21:46:23.226
2551,1805,2112,2024-11-03 21:46:23.228
2623,1988,2393,2024-11-03 21:46:23.336
2228,1981,2130,2024-11-03 21:46:23.338
2256,1856,1851,2024-11-03 21:46:23.341
2628,2088,2316,2024-11-03 21:46:23.394
2403,2414,2366,2024-11-03 21:46:23.455
2303,1840,1883,2024-11-03 21:46:23.457
2501,1967,1920,2024-11-03 21:46:23.458
2787,2357,2144,2024-11-03 21:46:23.459
2708,2036,2391,2024-11-03 21:46:23.460
2358,2257,1951,2024-11-03 21:46:23.460
2224,1760,1791,2024-11-03 21:46:23.514
2603,2213,2609,2024-11-03 21:46:23.515
2639,2105,2263,2024-11-03 21:46:23.516
2279,1840,2030,2024-11-03 21:46:23.517
2183,1675,1951,2024-11-03 21:46:23.518
2749,2001,2492,2024-11-03 21:46:23.519
2621,2209,2368,2024-11-03 21:46:23.575
2421,2051,1979,2024-11-03 21:46:23.577
2257,1627,1692,2024-11-03 21:46:23.578
2514,1844,1778,2024-11-03 21:46:23.578
2468,1975,2608,2024-11-03 21:46:23.579
2471,1883,2241,2024-11-03 21:46:23.694
2189,1759,2096,2024-11-03 21:46:23.696
2602,2037,2337,2024-11-03 21:46:23.697
2663,1857,2397,2024-11-03 21:46:23.699
2377,1687,2089,2024-11-03 21:46:23.699
2304,1833,1894,2024-11-03 21:46:23.700
2876,2148,2008,2024-11-03 21:46:23.701
2799,2334,2241,2024-11-03 21:46:23.754
2623,2091,1907,2024-11-03 21:46:23.756
2147,1711,1933,2024-11-03 21:46:23.757
2367,1861,2086,2024-11-03 21:46:23.874
2735,2033,2513,2024-11-03 21:46:23.876
2129,1757,2116,2024-11-03 21:46:23.878
2387,1794,1938,2024-11-03 21:46:23.879
2678,1763,2414,2024-11-03 21:46:23.881
2309,2418,2297,2024-11-03 21:46:23.881
2456,2064,2052,2024-11-03 21:46:23.882
2071,1685,1853,2024-11-03 21:46:23.883
2487,1995,2115,2024-11-03 21:46:23.884
2639,2057,2527,2024-11-03 21:46:23.935
2545,1995,2025,2024-11-03 21:46:24.056
2219,1683,2011,2024-11-03 21:46:24.061
2850,1791,2575,2024-11-03 21:46:24.065
2686,2361,2390,2024-11-03 21:46:24.067
2464,1779,2010,2024-11-03 21:46:24.070
2165,1895,2008,2024-11-03 21:46:24.072
2378,1758,2298,2024-11-03 21:46:24.074
2537,2222,2463,2024-11-03 21:46:24.075
2316,2031,2174,2024-11-03 21:46:24.076
2172,1922,1893,2024-11-03 21:46:24.078
2378,1933,2002,2024-11-03 21:46:24.234
2671,2414,1770,2024-11-03 21:46:24.235
2284,2052,1983,2024-11-03 21:46:24.237
2320,1899,1745,2024-11-03 21:46:24.238
2348,2158,2258,2024-11-03 21:46:24.239
2527,2243,2447,2024-11-03 21:46:24.241
2434,2159,2079,2024-11-03 21:46:24.242
2311,1731,1922,2024-11-03 21:46:24.243
2400,1964,1853,2024-11-03 21:46:24.244
2661,2508,2509,2024-11-03 21:46:24.245
2591,2164,1989,2024-11-03 21:46:24.246
2210,1851,2086,2024-11-03 21:46:24.354
2340,2153,2106,2024-11-03 21:46:24.415
2900,2174,2530,2024-11-03 21:46:24.417
2896,2013,2540,2024-11-03 21:46:24.418
2223,1735,1794,2024-11-03 21:46:24.418
2222,2013,2067,2024-11-03 21:46:24.420
2423,1972,2721,2024-11-03 21:46:24.421
2645,2065,2206,2024-11-03 21:46:24.421
2247,1723,1951,2024-11-03 21:46:24.422
2262,2058,2041,2024-11-03 21:46:24.423
2687,2619,2660,2024-11-03 21:46:24.535
2789,2033,2207,2024-11-03 21:46:24.537
2122,1760,2090,2024-11-03 21:46:24.539
2586,1991,2331,2024-11-03 21:46:24.540
2464,2603,2660,2024-11-03 21:46:24.594
2894,1901,2175,2024-11-03 21:46:24.595
2171,1613,1905,2024-11-03 21:46:24.596
2440,1647,1983,2024-11-03 21:46:24.598
2565,2114,2165,2024-11-03 21:46:24.599
2788,2545,2221,2024-11-03 21:46:24.600
2368,1741,2004,2024-11-03 21:46:24.714
2315,1955,2003,2024-11-03 21:46:24.715
2637,2326,2760,2024-11-03 21:46:24.716
2865,1967,2423,2024-11-03 21:46:24.717
2364,1878,1745,2024-11-03 21:46:24.718
2448,2023,1858,2024-11-03 21:46:24.719
2768,2107,2471,2024-11-03 21:46:24.774
3047,1793,2247,2024-11-03 21:46:24.775
2032,1917,2096,2024-11-03 21:46:24.778
2143,1803,2145,2024-11-03 21:46:24.779
2893,2148,1896,2024-11-03 21:46:24.896
2879,1906,2277,2024-11-03 21:46:24.899
2315,1741,1791,2024-11-03 21:46:24.901
2636,1836,2133,2024-11-03 21:46:24.903
2594,2064,2409,2024-11-03 21:46:24.905
2510,2367,2253,2024-11-03 21:46:24.907
2213,1859,1915,2024-11-03 21:46:24.908
2375,1771,2058,2024-11-03 21:46:24.909
2540,2251,2293,2024-11-03 21:46:24.911
2927,1968,1990,2024-11-03 21:46:24.955
2285,1823,1968,2024-11-03 21:46:24.955
2353,2002,2064,2024-11-03 21:46:25.076
2657,2292,2415,2024-11-03 21:46:25.080
2725,1973,2476,2024-11-03 21:46:25.085
2146,2163,1847,2024-11-03 21:46:25.088
2350,1914,1980,2024-11-03 21:46:25.089
2567,2404,2143,2024-11-03 21:46:25.093
2750,2173,2254,2024-11-03 21:46:25.095
2269,1521,1949,2024-11-03 21:46:25.097
2439,1802,1767,2024-11-03 21:46:25.099
2703,1898,2338,2024-11-03 21:46:25.100
2702,2363,2670,2024-11-03 21:46:25.255
2056,1647,1886,2024-11-03 21:46:25.256
2533,1759,2197,2024-11-03 21:46:25.257
2684,2126,1968,2024-11-03 21:46:25.259
2494,1809,2476,2024-11-03 21:46:25.260
2239,1818,1909,2024-11-03 21:46:25.260
2178,1727,2083,2024-11-03 21:46:25.261
2527,2108,2397,2024-11-03 21:46:25.262
2700,2399,2246,2024-11-03 21:46:25.262
2274,2216,2060,2024-11-03 21:46:25.263
2306,1787,1967,2024-11-03 21:46:25.434
2538,2168,2136,2024-11-03 21:46:25.436
2597,2002,1996,2024-11-03 21:46:25.437
2273,1925,1935,2024-11-03 21:46:25.438
2258,1882,1956,2024-11-03 21:46:25.440
2536,1966,2316,2024-11-03 21:46:25.441
2703,2086,1966,2024-11-03 21:46:25.441
2306,1904,1996,2024-11-03 21:46:25.443
2333,1629,2029,2024-11-03 21:46:25.444
2785,2026,2104,2024-11-03 21:46:25.446
2666,2084,2210,2024-11-03 21:46:25.556
2226,1626,1894,2024-11-03 21:46:25.560
2405,1654,2081,2024-11-03 21:46:25.564
2610,2249,2418,2024-11-03 21:46:25.623
2626,1940,2584,2024-11-03 21:46:25.624
2334,2162,1920,2024-11-03 21:46:25.625
2297,1728,1954,2024-11-03 21:46:25.626
2723,1822,2274,2024-11-03 21:46:25.627
2618,2191,1979,2024-11-03 21:46:25.627
2588,2099,2061,2024-11-03 21:46:25.628
2253,1685,1862,2024-11-03 21:46:25.628
2635,2149,2029,2024-11-03 21:46:25.735
2712,2008,2220,2024-11-03 21:46:25.737
2242,1969,2130,2024-11-03 21:46:25.738
2311,1803,1875,2024-11-03 21:46:25.739
2569,2067,2125,2024-11-03 21:46:25.740
2638,2074,2560,2024-11-03 21:46:25.794
2868,1771,2185,2024-11-03 21:46:25.795
2213,1630,1830,2024-11-03 21:46:25.797
2090,1943,1948,2024-11-03 21:46:25.798
2789,2054,2535,2024-11-03 21:46:25.799
2770,2046,2277,2024-11-03 21:46:25.916
2198,1773,1832,2024-11-03 21:46:25.918
2860,1921,2457,2024-11-03 21:46:25.922
2675,1711,2361,2024-11-03 21:46:25.924
2644,1917,2347,2024-11-03 21:46:25.927
2304,1720,1946,2024-11-03 21:46:25.929
2591,1846,2324,2024-11-03 21:46:25.930
2629,2474,2433,2024-11-03 21:46:25.974
2905,2062,2427,2024-11-03 21:46:25.976
2053,1831,1931,2024-11-03 21:46:25.978
2374,1861,1857,2024-11-03 21:46:26.093
2309,2042,2092,2024-11-03 21:46:26.095
2536,2108,2071,2024-11-03 21:46:26.097
2124,1850,1887,2024-11-03 21:46:26.098
2302,2173,1872,2024-11-03 21:46:26.099
2632,2439,2202,2024-11-03 21:46:26.100
2303,1965,2386,2024-11-03 21:46:26.101
2048,1712,1865,2024-11-03 21:46:26.102
2364,1918,2066,2024-11-03 21:46:26.102
2836,2507,2725,2024-11-03 21:46:26.104
2691,1734,2533,2024-11-03 21:46:26.274
2186,1683,2160,2024-11-03 21:46:26.276
2564,1982,2150,2024-11-03 21:46:26.277
2641,2172,2382,2024-11-03 21:46:26.278
2728,1925,2560,2024-11-03 21:46:26.279
2257,1584,2052,2024-11-03 21:46:26.280
2313,1954,2159,2024-11-03 21:46:26.281
2667,2221,2808,2024-11-03 21:46:26.282
2639,2112,2119,2024-11-03 21:46:26.283
2447,1734,1923,2024-11-03 21:46:26.284
2261,2144,2081,2024-11-03 21:46:26.285
2666,2019,2399,2024-11-03 21:46:26.456
2657,2300,2143,2024-11-03 21:46:26.458
2126,1722,2110,2024-11-03 21:46:26.460
2410,1901,2178,2024-11-03 21:46:26.463
2776,2469,2301,2024-11-03 21:46:26.464
2927,1838,2141,2024-11-03 21:46:26.465
2095,1842,2055,2024-11-03 21:46:26.466
2111,1790,2074,2024-11-03 21:46:26.467
2632,2456,2425,2024-11-03 21:46:26.468
2832,2087,2212,2024-11-03 21:46:26.468
2022,1803,2018,2024-11-03 21:46:26.574
2341,1809,1666,2024-11-03 21:46:26.644
2742,2223,2502,2024-11-03 21:46:26.645
2989,2039,2095,2024-11-03 21:46:26.648
2512,1757,2131,2024-11-03 21:46:26.649
2310,1778,2158,2024-11-03 21:46:26.650
2733,1961,2384,2024-11-03 21:46:26.651
2509,1985,2318,2024-11-03 21:46:26.652
2220,1898,1944,2024-11-03 21:46:26.653
2256,1777,1995,2024-11-03 21:46:26.654
2508,1930,2598,2024-11-03 21:46:26.757
2605,1809,2019,2024-11-03 21:46:26.760
2269,1655,1895,2024-11-03 21:46:26.762
2349,1876,2078,2024-11-03 21:46:26.764
2528,2357,2431,2024-11-03 21:46:26.814
2608,2048,2425,2024-11-03 21:46:26.815
2241,1815,1931,2024-11-03 21:46:26.816
2330,1555,2117,2024-11-03 21:46:26.817
2489,1738,2057,2024-11-03 21:46:26.818
2760,2025,2281,2024-11-03 21:46:26.819
2145,1754,1813,2024-11-03 21:46:26.933
2373,1832,2128,2024-11-03 21:46:26.935
2638,2226,2600,2024-11-03 21:46:26.935
2800,2032,2436,2024-11-03 21:46:26.937
2254,1840,1969,2024-11-03 21:46:26.937
2483,1754,2101,2024-11-03 21:46:26.938
2386,1876,2468,2024-11-03 21:46:26.994
2824,1929,2603,2024-11-03 21:46:26.995
2257,1907,2000,2024-11-03 21:46:26.997
2319,1798,1959,2024-11-03 21:46:26.998
2746,2050,2656,2024-11-03 21:46:27.000
2776,2110,2273,2024-11-03 21:46:27.114
2329,2085,1901,2024-11-03 21:46:27.116
2206,1840,1984,2024-11-03 21:46:27.117
2611,2066,2033,2024-11-03 21:46:27.117
2681,2083,2396,2024-11-03 21:46:27.119
2277,1667,1991,2024-11-03 21:46:27.119
2224,1723,1919,2024-11-03 21:46:27.120
2255,2072,2298,2024-11-03 21:46:27.121
2567,1885,2415,2024-11-03 21:46:27.174
2578,2090,1914,2024-11-03 21:46:27.175
2256,1796,1949,2024-11-03 21:46:27.296
2514,2081,2411,2024-11-03 21:46:27.299
2634,1945,2276,2024-11-03 21:46:27.301
2259,1753,1931,2024-11-03 21:46:27.305
2210,1968,2064,2024-11-03 21:46:27.307
2749,1880,2190,2024-11-03 21:46:27.309
2613,2211,2199,2024-11-03 21:46:27.310
2290,1993,2184,2024-11-03 21:46:27.312
2434,1684,1941,2024-11-03 21:46:27.313
2458,2027,1871,2024-11-03 21:46:27.315
2752,2318,2564,2024-11-03 21:46:27.475
2064,1835,2240,2024-11-03 21:46:27.478
2275,1870,1780,2024-11-03 21:46:27.484
2534,1682,2494,2024-11-03 21:46:27.486
2687,2063,2592,2024-11-03 21:46:27.488
2446,2161,2039,2024-11-03 21:46:27.490
2133,1807,1747,2024-11-03 21:46:27.492
2255,1994,2227,2024-11-03 21:46:27.494
2497,2187,2539,2024-11-03 21:46:27.494
2644,2223,2000,2024-11-03 21:46:27.495
2313,1822,1961,2024-11-03 21:46:27.594
2463,2432,2688,2024-11-03 21:46:27.654
2639,2128,2617,2024-11-03 21:46:27.655
2448,1905,1949,2024-11-03 21:46:27.658
2156,1865,2117,2024-11-03 21:46:27.659
2288,1968,1916,2024-11-03 21:46:27.660
2447,2155,2184,2024-11-03 21:46:27.661
2707,1883,2194,2024-11-03 21:46:27.662
2275,1792,1925,2024-11-03 21:46:27.663
2259,1984,2388,2024-11-03 21:46:27.664
2441,2311,2522,2024-11-03 21:46:27.665
2689,2004,2512,2024-11-03 21:46:27.773
2311,1968,2147,2024-11-03 21:46:27.775
2260,2003,2297,2024-11-03 21:46:27.836
2705,2022,2493,2024-11-03 21:46:27.844
2589,2176,1986,2024-11-03 21:46:27.847
2131,1872,2078,2024-11-03 21:46:27.852
2094,2247,1860,2024-11-03 21:46:27.855
2658,2284,2323,2024-11-03 21:46:27.857
2674,1836,2629,2024-11-03 21:46:27.859
2183,1889,1936,2024-11-03 21:46:27.860
1989,2113,2256,2024-11-03 21:46:27.953
2696,2509,2383,2024-11-03 21:46:27.955
2700,1777,1810,2024-11-03 21:46:27.956
2129,1837,2047,2024-11-03 21:46:27.957
2330,2029,2083,2024-11-03 21:46:27.958
2460,2481,2043,2024-11-03 21:46:28.013
2440,2386,2419,2024-11-03 21:46:28.014
2359,1615,1871,2024-11-03 21:46:28.017
2309,1887,2141,2024-11-03 21:46:28.019
2707,1853,1859,2024-11-03 21:46:28.019
2756,2406,2091,2024-11-03 21:46:28.139
2199,1965,1889,2024-11-03 21:46:28.141
2633,1823,2425,2024-11-03 21:46:28.142
2616,2583,2741,2024-11-03 21:46:28.144
2548,2091,1970,2024-11-03 21:46:28.145
2389,1943,2034,2024-11-03 21:46:28.146
2388,1858,2095,2024-11-03 21:46:28.147
2763,2011,2619,2024-11-03 21:46:28.194
2799,1894,2522,2024-11-03 21:46:28.195
2506,1655,2142,2024-11-03 21:46:28.196
2374,1862,1838,2024-11-03 21:46:28.314
2673,2021,2560,2024-11-03 21:46:28.315
2523,2131,2479,2024-11-03 21:46:28.316
2251,1882,1878,2024-11-03 21:46:28.317
2264,2046,1835,2024-11-03 21:46:28.319
2468,2189,2272,2024-11-03 21:46:28.319
2766,2105,2436,2024-11-03 21:46:28.320
1966,1730,1781,2024-11-03 21:46:28.321
2393,1905,1890,2024-11-03 21:46:28.322
2641,2106,2575,2024-11-03 21:46:28.322
2799,2302,2315,2024-11-03 21:46:28.374
2230,1736,1920,2024-11-03 21:46:28.496
2336,1943,1979,2024-11-03 21:46:28.498
2477,2207,2212,2024-11-03 21:46:28.500
2726,2151,2449,2024-11-03 21:46:28.501
2206,1987,2408,2024-11-03 21:46:28.503
2222,1847,2064,2024-11-03 21:46:28.505
2525,2009,2111,2024-11-03 21:46:28.506
2438,1871,2640,2024-11-03 21:46:28.507
2175,1811,1850,2024-11-03 21:46:28.508
2256,1905,1905,2024-11-03 21:46:28.509
2752,1829,2595,2024-11-03 21:46:28.674
2737,1983,2321,2024-11-03 21:46:28.675
2094,2015,1904,2024-11-03 21:46:28.677
2276,1807,2061,2024-11-03 21:46:28.678
2606,2086,2676,2024-11-03 21:46:28.679
2654,2079,2254,2024-11-03 21:46:28.680
2207,1782,1887,2024-11-03 21:46:28.681
2214,2025,2040,2024-11-03 21:46:28.682
2694,1988,2632,2024-11-03 21:46:28.682
2618,2143,2590,2024-11-03 21:46:28.683
2581,2020,2033,2024-11-03 21:46:28.796
2418,1898,2008,2024-11-03 21:46:28.800
2562,1881,2592,2024-11-03 21:46:28.854
2748,2102,2132,2024-11-03 21:46:28.855
2170,1877,1947,2024-11-03 21:46:28.856
2224,1904,2122,2024-11-03 21:46:28.857
2596,2161,2275,2024-11-03 21:46:28.859
2704,2242,2034,2024-11-03 21:46:28.859
2312,1905,2026,2024-11-03 21:46:28.860
2425,1687,1956,2024-11-03 21:46:28.860
2392,1904,2051,2024-11-03 21:46:28.974
2611,1830,2336,2024-11-03 21:46:28.975
2355,1782,1979,2024-11-03 21:46:28.977
2261,1943,1966,2024-11-03 21:46:28.978
2649,2214,2516,2024-11-03 21:46:29.035
2747,1962,2279,2024-11-03 21:46:29.036
2290,1838,2090,2024-11-03 21:46:29.038
2295,1803,1982,2024-11-03 21:46:29.039
2188,2175,2328,2024-11-03 21:46:29.041
2610,2298,2521,2024-11-03 21:46:29.041
2701,2019,2043,2024-11-03 21:46:29.043
2274,1762,2023,2024-11-03 21:46:29.154
2623,1893,2246,2024-11-03 21:46:29.156
2527,2601,2206,2024-11-03 21:46:29.157
2718,1841,2085,2024-11-03 21:46:29.157
2172,1605,1867,2024-11-03 21:46:29.158
2360,2041,2116,2024-11-03 21:46:29.159
2373,2367,2286,2024-11-03 21:46:29.213
2456,2220,2216,2024-11-03 21:46:29.214
2470,1947,1997,2024-11-03 21:46:29.216
2504,1761,2119,2024-11-03 21:46:29.216
2580,2143,2235,2024-11-03 21:46:29.334
2511,1969,2166,2024-11-03 21:46:29.336
2279,1857,2055,2024-11-03 21:46:29.337
3026,2025,2513,2024-11-03 21:46:29.339
2566,2241,2082,2024-11-03 21:46:29.340
2532,2034,2092,2024-11-03 21:46:29.341
2384,1963,1984,2024-11-03 21:46:29.342
2390,1899,2224,2024-11-03 21:46:29.343
2651,2157,2529,2024-11-03 21:46:29.393
2622,2402,2241,2024-11-03 21:46:29.395
2295,1907,2044,2024-11-03 21:46:29.517
2366,1885,2354,2024-11-03 21:46:29.518
2560,2183,2431,2024-11-03 21:46:29.520
2276,2040,1849,2024-11-03 21:46:29.522
2224,1717,1931,2024-11-03 21:46:29.523
2510,1738,2063,2024-11-03 21:46:29.525
2527,2121,2162,2024-11-03 21:46:29.526
2563,1861,1804,2024-11-03 21:46:29.527
2488,1703,1879,2024-11-03 21:46:29.528
2427,2089,2055,2024-11-03 21:46:29.529
2510,1913,2120,2024-11-03 21:46:29.694
2167,2212,2281,2024-11-03 21:46:29.695
2137,1840,1963,2024-11-03 21:46:29.696
2481,1726,2180,2024-11-03 21:46:29.697
2665,2373,2375,2024-11-03 21:46:29.699
2547,1884,2196,2024-11-03 21:46:29.700
2208,1754,2112,2024-11-03 21:46:29.700
1983,2124,1936,2024-11-03 21:46:29.702
2578,2434,2566,2024-11-03 21:46:29.702
2215,2073,1993,2024-11-03 21:46:29.703
2295,1719,1967,2024-11-03 21:46:29.703
2381,2087,1914,2024-11-03 21:46:29.874
2676,2183,2360,2024-11-03 21:46:29.876
2680,2160,1799,2024-11-03 21:46:29.877
2221,1856,1882,2024-11-03 21:46:29.878
2356,1968,1956,2024-11-03 21:46:29.879
2753,1857,2637,2024-11-03 21:46:29.933
2699,2108,2378,2024-11-03 21:46:29.935
2321,1934,1729,2024-11-03 21:46:29.995
2241,1941,1953,2024-11-03 21:46:30.000
2639,2138,2226,2024-11-03 21:46:30.004
2856,1915,2666,2024-11-03 21:46:30.004
2274,1584,2226,2024-11-03 21:46:30.005
2397,1958,1937,2024-11-03 21:46:30.006
2578,2487,2527,2024-11-03 21:46:30.058
2267,1836,2201,2024-11-03 21:46:30.060
2115,1680,2077,2024-11-03 21:46:30.062
2299,1994,2224,2024-11-03 21:46:30.064
2560,2456,1997,2024-11-03 21:46:30.067
2869,2070,2479,2024-11-03 21:46:30.068
2140,1817,1786,2024-11-03 21:46:30.069
2183,1952,2055,2024-11-03 21:46:30.173
2912,2331,2168,2024-11-03 21:46:30.175
2553,1908,2502,2024-11-03 21:46:30.177
2140,1794,2019,2024-11-03 21:46:30.177
2418,1817,2035,2024-11-03 21:46:30.178
2585,1804,2477,2024-11-03 21:46:30.234
2623,1973,2737,2024-11-03 21:46:30.236
2211,1739,1968,2024-11-03 21:46:30.237
2197,1701,2011,2024-11-03 21:46:30.238
2728,2561,2280,2024-11-03 21:46:30.238
2511,1863,2058,2024-11-03 21:46:30.353
2143,1905,1942,2024-11-03 21:46:30.354
2347,1757,1964,2024-11-03 21:46:30.356
2560,2184,2399,2024-11-03 21:46:30.357
2740,2269,2057,2024-11-03 21:46:30.358
2303,1906,2004,2024-11-03 21:46:30.359
2385,1706,1918,2024-11-03 21:46:30.360
2705,2445,2502,2024-11-03 21:46:30.360
2485,2287,2363,2024-11-03 21:46:30.416
2179,1782,2022,2024-11-03 21:46:30.419
2189,1849,2081,2024-11-03 21:46:30.422
2834,2563,2175,2024-11-03 21:46:30.534
2560,2074,2763,2024-11-03 21:46:30.535
2210,1810,1735,2024-11-03 21:46:30.536
2395,1984,2032,2024-11-03 21:46:30.537
2560,1814,2369,2024-11-03 21:46:30.538
2656,2088,2407,2024-11-03 21:46:30.539
2450,1744,2087,2024-11-03 21:46:30.540
2320,1684,2021,2024-11-03 21:46:30.541
2794,2259,2431,2024-11-03 21:46:30.541
2739,1987,2551,2024-11-03 21:46:30.594
2446,2231,2101,2024-11-03 21:46:30.715
2161,1743,1924,2024-11-03 21:46:30.716
2767,2206,2256,2024-11-03 21:46:30.717
2511,1760,2020,2024-11-03 21:46:30.718
2135,1709,2066,2024-11-03 21:46:30.774
2317,1956,2063,2024-11-03 21:46:30.775
2741,1931,2406,2024-11-03 21:46:30.776
2635,1955,2271,2024-11-03 21:46:30.777
2590,2144,2162,2024-11-03 21:46:30.778
2145,1799,1744,2024-11-03 21:46:30.779
2588,2000,2093,2024-11-03 21:46:30.895
2516,2393,2093,2024-11-03 21:46:30.898
2120,1804,1851,2024-11-03 21:46:30.901
2235,1915,2003,2024-11-03 21:46:30.904
2750,2385,2215,2024-11-03 21:46:30.905
2353,2241,2310,2024-11-03 21:46:30.906
2752,1983,2311,2024-11-03 21:46:30.907
2322,1660,1901,2024-11-03 21:46:30.908
2449,1742,1871,2024-11-03 21:46:30.910
2767,2008,2328,2024-11-03 21:46:30.911
2605,2257,2139,2024-11-03 21:46:31.017
2209,1917,1935,2024-11-03 21:46:31.021
2704,2180,2280,2024-11-03 21:46:31.074
2826,1846,2206,2024-11-03 21:46:31.135
2492,1949,1913,2024-11-03 21:46:31.136
2077,1933,2112,2024-11-03 21:46:31.137
2370,1999,2217,2024-11-03 21:46:31.138
2542,1796,2242,2024-11-03 21:46:31.141
2174,2190,2153,2024-11-03 21:46:31.142
2253,1741,1889,2024-11-03 21:46:31.142
2484,2042,1820,2024-11-03 21:46:31.143
2725,1768,2266,2024-11-03 21:46:31.194
2381,1599,1945,2024-11-03 21:46:31.195
2247,1951,2117,2024-11-03 21:46:31.196
2715,1771,2455,2024-11-03 21:46:31.257
2476,2399,2257,2024-11-03 21:46:31.261
2411,1958,2271,2024-11-03 21:46:31.262
1882,1968,1911,2024-11-03 21:46:31.264
2335,1888,1933,2024-11-03 21:46:31.265
2819,2223,2602,2024-11-03 21:46:31.266
2624,2152,1918,2024-11-03 21:46:31.267
2095,1629,2246,2024-11-03 21:46:31.373
2570,2223,2495,2024-11-03 21:46:31.375
2460,2097,2066,2024-11-03 21:46:31.376
2274,1907,2003,2024-11-03 21:46:31.377
2308,1883,1791,2024-11-03 21:46:31.378
2481,1639,2114,2024-11-03 21:46:31.378
2751,2342,2739,2024-11-03 21:46:31.435
2350,1918,1869,2024-11-03 21:46:31.437
2151,1940,2100,2024-11-03 21:46:31.438
2399,2335,2206,2024-11-03 21:46:31.440
2460,2074,2080,2024-11-03 21:46:31.555
2429,2031,1953,2024-11-03 21:46:31.556
2205,1866,2014,2024-11-03 21:46:31.557
2506,1952,1877,2024-11-03 21:46:31.559
2683,1983,2673,2024-11-03 21:46:31.560
2431,1941,2214,2024-11-03 21:46:31.562
2204,1825,1887,2024-11-03 21:46:31.563
2355,2237,2141,2024-11-03 21:46:31.563
2657,1791,2582,2024-11-03 21:46:31.614
2776,2042,2171,2024-11-03 21:46:31.616
2344,1830,1878,2024-11-03 21:46:31.734
2204,1921,1987,2024-11-03 21:46:31.736
2651,2191,2660,2024-11-03 21:46:31.738
2616,1876,2269,2024-11-03 21:46:31.738
2407,1691,1906,2024-11-03 21:46:31.740
2293,1988,1977,2024-11-03 21:46:31.741
